candidate_id,job_role,job_role_display,gender,age_group,edu_level,edu_level_name,years_experience,edu_relevance,P_mcq,P_desc,P_code,S_edu,S_exp,S_skill,S_cv,S_int,CSS,passed_hard_filter,relevance_label,w_edu,w_exp,w_skill,w_mcq,w_desc,w_code,W_CV,W_INT
QA_00208,QA_Test_Automation_Engineer,QA/Test Automation Engineer,F,31-35,2,BSc,1.0,0.674,0.6667,0.8894,1.0,0.6296,0.5,0.6387,0.5888,0.878,0.7623,1,2,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00209,QA_Test_Automation_Engineer,QA/Test Automation Engineer,F,26-30,2,BSc,6.3,0.686,0.863,0.7234,0.9186,0.6344,1.0,0.7122,0.8013,0.8364,0.8224,1,3,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00210,QA_Test_Automation_Engineer,QA/Test Automation Engineer,F,26-30,2,BSc,5.8,0.603,0.8316,0.7212,0.898,0.6012,1.0,0.6153,0.7478,0.8195,0.7908,1,2,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00211,QA_Test_Automation_Engineer,QA/Test Automation Engineer,F,31-35,4,PhD,3.4,0.726,0.8555,0.664,1.0,0.8904,1.0,0.8004,0.8838,0.8463,0.8613,1,3,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00212,QA_Test_Automation_Engineer,QA/Test Automation Engineer,M,31-35,3,MSc,6.1,0.693,0.9444,0.8035,0.9266,0.7572,1.0,0.6084,0.7678,0.888,0.8399,1,2,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00213,QA_Test_Automation_Engineer,QA/Test Automation Engineer,F,26-30,3,MSc,5.0,0.731,0.8765,0.8671,0.9089,0.7724,1.0,0.6559,0.7938,0.8862,0.8492,1,2,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00214,QA_Test_Automation_Engineer,QA/Test Automation Engineer,F,22-25,3,MSc,3.0,0.798,0.8964,0.7713,0.8043,0.7992,1.0,0.6939,0.8168,0.8158,0.8162,1,2,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00215,QA_Test_Automation_Engineer,QA/Test Automation Engineer,F,26-30,2,BSc,2.0,0.7,0.8006,0.7891,0.8731,0.64,1.0,0.7271,0.8095,0.8256,0.8192,1,3,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00216,QA_Test_Automation_Engineer,QA/Test Automation Engineer,F,31-35,4,PhD,5.8,0.943,0.8054,0.7865,0.9064,0.9772,1.0,0.7036,0.8484,0.8392,0.8429,1,3,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00217,QA_Test_Automation_Engineer,QA/Test Automation Engineer,F,26-30,2,BSc,1.9,0.74,0.8401,0.9309,0.8807,0.656,0.95,0.734,0.7979,0.8881,0.852,1,3,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00218,QA_Test_Automation_Engineer,QA/Test Automation Engineer,M,22-25,2,BSc,3.2,0.811,0.9071,0.6926,0.5965,0.6844,1.0,0.7176,0.8115,0.7078,0.7493,1,2,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00219,QA_Test_Automation_Engineer,QA/Test Automation Engineer,M,31-35,2,BSc,2.4,0.639,0.9191,0.8001,0.5825,0.6156,1.0,0.6403,0.7625,0.7428,0.7507,1,2,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00220,QA_Test_Automation_Engineer,QA/Test Automation Engineer,M,26-30,2,BSc,3.3,0.803,0.7145,0.7939,0.8883,0.6812,1.0,0.7336,0.819,0.8118,0.8147,1,3,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00221,QA_Test_Automation_Engineer,QA/Test Automation Engineer,M,31-35,2,BSc,2.7,0.732,0.8972,0.8775,0.9321,0.6528,1.0,0.6626,0.7792,0.9043,0.8543,1,2,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00222,QA_Test_Automation_Engineer,QA/Test Automation Engineer,F,41-45,2,BSc,5.6,0.548,0.9189,0.6833,1.0,0.5792,1.0,0.8504,0.8621,0.8689,0.8662,1,3,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00223,QA_Test_Automation_Engineer,QA/Test Automation Engineer,F,26-30,2,BSc,1.6,0.695,0.8736,0.6873,0.4982,0.638,0.8,0.5113,0.6313,0.6582,0.6474,1,1,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00224,QA_Test_Automation_Engineer,QA/Test Automation Engineer,F,41-45,4,PhD,3.1,0.706,0.9301,0.709,0.951,0.8824,1.0,0.7614,0.8631,0.8611,0.8619,1,3,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00225,QA_Test_Automation_Engineer,QA/Test Automation Engineer,M,31-35,3,MSc,5.3,0.697,0.7799,0.8538,0.918,0.7588,1.0,0.8679,0.8978,0.861,0.8757,1,3,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00226,QA_Test_Automation_Engineer,QA/Test Automation Engineer,F,22-25,2,BSc,0.0,0.65,0.6535,0.7588,0.8275,0.62,0.0,0.4933,0.3397,0.76,0.5919,0,0,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00227,QA_Test_Automation_Engineer,QA/Test Automation Engineer,F,22-25,3,MSc,4.4,0.84,0.7818,0.8864,0.9753,0.816,1.0,0.8785,0.9116,0.8958,0.9021,1,3,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00228,QA_Test_Automation_Engineer,QA/Test Automation Engineer,F,36-40,2,BSc,2.0,0.684,0.8743,0.7652,0.9889,0.6336,1.0,0.7442,0.8171,0.882,0.856,1,3,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00229,QA_Test_Automation_Engineer,QA/Test Automation Engineer,F,31-35,3,MSc,4.8,1.0,0.7505,0.901,0.7876,0.88,1.0,0.5873,0.7756,0.818,0.801,1,2,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00230,QA_Test_Automation_Engineer,QA/Test Automation Engineer,M,31-35,3,MSc,7.7,0.639,0.9602,0.7672,1.0,0.7356,1.0,0.973,0.9468,0.9086,0.9239,1,3,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00231,QA_Test_Automation_Engineer,QA/Test Automation Engineer,F,31-35,2,BSc,3.0,0.44,0.8768,0.9204,0.8944,0.536,1.0,0.7707,0.8157,0.8991,0.8657,1,3,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00232,QA_Test_Automation_Engineer,QA/Test Automation Engineer,M,22-25,2,BSc,3.3,0.662,0.5624,0.7155,0.5914,0.6248,1.0,0.681,0.7842,0.6276,0.6902,1,2,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00233,QA_Test_Automation_Engineer,QA/Test Automation Engineer,F,31-35,2,BSc,1.7,0.613,0.7257,0.8343,0.8243,0.6052,0.85,0.6781,0.7273,0.8032,0.7728,1,2,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00234,QA_Test_Automation_Engineer,QA/Test Automation Engineer,F,26-30,2,BSc,4.3,0.662,0.8151,0.6524,0.8472,0.6248,1.0,0.6617,0.7746,0.771,0.7724,1,2,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00235,QA_Test_Automation_Engineer,QA/Test Automation Engineer,M,26-30,2,BSc,3.5,0.788,0.5872,0.5932,0.7844,0.6752,1.0,0.6891,0.7958,0.6682,0.7192,1,2,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00236,QA_Test_Automation_Engineer,QA/Test Automation Engineer,M,31-35,3,MSc,5.0,0.903,0.7885,0.8338,0.9003,0.8412,1.0,0.8913,0.9218,0.8491,0.8782,1,3,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00237,QA_Test_Automation_Engineer,QA/Test Automation Engineer,M,22-25,2,BSc,1.8,0.459,0.719,0.8655,0.7666,0.5436,0.9,0.6047,0.6989,0.7893,0.7531,1,3,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00238,QA_Test_Automation_Engineer,QA/Test Automation Engineer,M,22-25,2,BSc,4.5,0.663,0.6442,0.9384,1.0,0.6252,1.0,0.8859,0.8867,0.8895,0.8884,1,3,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00239,QA_Test_Automation_Engineer,QA/Test Automation Engineer,F,22-25,2,BSc,3.9,0.756,0.7302,0.7805,0.9751,0.6624,1.0,0.7822,0.8405,0.8458,0.8437,1,3,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00240,QA_Test_Automation_Engineer,QA/Test Automation Engineer,F,31-35,1,Diploma,0.1,0.485,0.9066,0.5401,0.7986,0.434,0.05,0.9364,0.5508,0.7351,0.6614,0,0,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00241,QA_Test_Automation_Engineer,QA/Test Automation Engineer,F,36-40,2,BSc,4.4,0.765,0.7289,0.7201,0.87,0.666,1.0,0.9516,0.9257,0.7823,0.8397,1,3,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00242,QA_Test_Automation_Engineer,QA/Test Automation Engineer,F,31-35,2,BSc,4.6,0.729,0.8904,0.5253,0.7606,0.6516,1.0,0.5527,0.7241,0.7107,0.7161,1,2,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00243,QA_Test_Automation_Engineer,QA/Test Automation Engineer,M,22-25,2,BSc,1.5,0.828,0.7399,0.6037,0.671,0.6912,0.75,0.6691,0.7007,0.6647,0.6791,1,2,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00244,QA_Test_Automation_Engineer,QA/Test Automation Engineer,M,31-35,2,BSc,0.7,0.801,0.6563,0.8191,0.7141,0.6804,0.35,0.666,0.5576,0.7364,0.6649,0,2,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00245,QA_Test_Automation_Engineer,QA/Test Automation Engineer,F,41-45,2,BSc,7.3,0.634,0.7629,0.8292,0.8333,0.6136,1.0,0.7963,0.8402,0.8143,0.8247,1,3,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00246,QA_Test_Automation_Engineer,QA/Test Automation Engineer,M,36-40,2,BSc,1.3,0.644,0.7741,0.653,0.7179,0.6176,0.65,0.495,0.5676,0.7092,0.6526,1,1,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00247,QA_Test_Automation_Engineer,QA/Test Automation Engineer,M,31-35,2,BSc,0.4,0.531,0.672,0.73,0.5699,0.5724,0.2,0.7354,0.5236,0.6515,0.6003,0,0,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00248,QA_Test_Automation_Engineer,QA/Test Automation Engineer,M,41-45,3,MSc,3.1,0.873,0.7054,0.5874,0.7468,0.8292,1.0,0.6388,0.7938,0.6807,0.7259,1,2,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00249,QA_Test_Automation_Engineer,QA/Test Automation Engineer,M,26-30,2,BSc,5.4,0.498,1.0,0.7655,0.7855,0.5592,1.0,0.7483,0.808,0.8321,0.8225,1,3,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00250,QA_Test_Automation_Engineer,QA/Test Automation Engineer,M,22-25,4,PhD,4.1,0.89,0.7597,0.7822,1.0,0.956,1.0,1.0,0.9934,0.8637,0.9156,1,3,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00251,QA_Test_Automation_Engineer,QA/Test Automation Engineer,M,36-40,2,BSc,0.5,0.704,0.8266,0.6648,1.0,0.6416,0.25,0.7082,0.5378,0.8393,0.7187,0,3,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00252,QA_Test_Automation_Engineer,QA/Test Automation Engineer,M,26-30,2,BSc,3.3,0.563,0.9152,0.7796,0.9172,0.5852,1.0,0.7279,0.8017,0.8685,0.8418,1,3,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00253,QA_Test_Automation_Engineer,QA/Test Automation Engineer,F,36-40,2,BSc,4.8,0.607,0.7826,1.0,0.6265,0.6028,1.0,0.7829,0.8319,0.7962,0.8105,1,2,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00254,QA_Test_Automation_Engineer,QA/Test Automation Engineer,M,36-40,4,PhD,5.9,0.766,0.8515,0.9572,1.0,0.9064,1.0,0.8818,0.9269,0.9479,0.9395,1,3,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00255,QA_Test_Automation_Engineer,QA/Test Automation Engineer,M,31-35,2,BSc,3.2,0.78,0.83,1.0,0.9684,0.672,1.0,0.9843,0.9429,0.9449,0.9441,1,3,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00256,QA_Test_Automation_Engineer,QA/Test Automation Engineer,M,41-45,2,BSc,2.7,0.605,0.7506,0.6733,0.8296,0.602,1.0,0.8446,0.8626,0.7551,0.7981,1,3,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00257,QA_Test_Automation_Engineer,QA/Test Automation Engineer,M,36-40,1,Diploma,2.4,0.636,0.7175,0.7873,0.9298,0.4944,1.0,0.7399,0.7941,0.8269,0.8138,0,0,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00258,QA_Test_Automation_Engineer,QA/Test Automation Engineer,F,26-30,2,BSc,4.7,0.725,0.7848,0.6678,0.9065,0.65,1.0,0.6702,0.7826,0.7925,0.7885,1,2,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00259,QA_Test_Automation_Engineer,QA/Test Automation Engineer,F,26-30,2,BSc,3.1,0.625,0.8692,0.7542,0.8531,0.61,1.0,0.7375,0.8103,0.8225,0.8176,1,3,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00260,QA_Test_Automation_Engineer,QA/Test Automation Engineer,M,26-30,2,BSc,6.4,0.68,0.7304,0.7896,0.9536,0.632,1.0,0.7655,0.8276,0.8404,0.8353,1,3,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00261,QA_Test_Automation_Engineer,QA/Test Automation Engineer,M,26-30,2,BSc,5.2,0.617,0.8739,0.754,0.9981,0.6068,1.0,0.7466,0.8143,0.8816,0.8547,1,2,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00262,QA_Test_Automation_Engineer,QA/Test Automation Engineer,F,36-40,2,BSc,3.7,0.682,0.7989,0.6202,0.9708,0.6328,1.0,0.5548,0.7223,0.8051,0.772,1,2,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00263,QA_Test_Automation_Engineer,QA/Test Automation Engineer,M,31-35,2,BSc,7.9,0.551,0.889,0.7021,0.9889,0.5804,1.0,0.7408,0.8075,0.8635,0.8411,1,3,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00264,QA_Test_Automation_Engineer,QA/Test Automation Engineer,M,26-30,3,MSc,4.0,0.887,0.8998,0.66,0.8793,0.8348,1.0,0.6449,0.7977,0.8077,0.8037,1,2,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00265,QA_Test_Automation_Engineer,QA/Test Automation Engineer,F,22-25,2,BSc,4.2,0.585,0.6753,0.8572,0.8749,0.594,1.0,0.6767,0.7774,0.8188,0.8022,1,2,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00266,QA_Test_Automation_Engineer,QA/Test Automation Engineer,M,26-30,3,MSc,1.8,0.863,0.7608,0.8028,0.7514,0.8252,0.9,0.7024,0.79,0.7717,0.779,1,3,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00267,QA_Test_Automation_Engineer,QA/Test Automation Engineer,F,26-30,3,MSc,3.2,0.844,1.0,0.744,0.9725,0.8176,1.0,0.7327,0.839,0.8994,0.8752,1,3,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00268,QA_Test_Automation_Engineer,QA/Test Automation Engineer,F,22-25,2,BSc,4.5,0.598,0.9263,0.6644,0.9158,0.5992,1.0,0.7721,0.8259,0.8304,0.8286,1,3,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00269,QA_Test_Automation_Engineer,QA/Test Automation Engineer,F,26-30,3,MSc,2.6,0.764,0.836,0.4453,0.8725,0.7856,1.0,0.7917,0.8637,0.7139,0.7738,1,3,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00270,QA_Test_Automation_Engineer,QA/Test Automation Engineer,F,31-35,2,BSc,0.7,0.538,0.8731,0.6915,0.8071,0.5752,0.35,0.8185,0.618,0.7831,0.7171,0,3,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00271,QA_Test_Automation_Engineer,QA/Test Automation Engineer,F,31-35,2,BSc,3.0,0.717,0.7768,0.6911,1.0,0.6468,1.0,0.8308,0.8624,0.8361,0.8466,1,3,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00272,QA_Test_Automation_Engineer,QA/Test Automation Engineer,F,26-30,3,MSc,5.7,0.613,0.8577,0.8699,0.9125,0.7252,1.0,0.9729,0.9452,0.8839,0.9084,1,3,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00273,QA_Test_Automation_Engineer,QA/Test Automation Engineer,F,26-30,2,BSc,0.0,0.692,0.4602,0.6216,0.6006,0.6368,0.0,0.5022,0.3466,0.5729,0.4824,0,0,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00274,QA_Test_Automation_Engineer,QA/Test Automation Engineer,M,26-30,2,BSc,3.3,0.682,0.8373,0.9886,0.8836,0.6328,1.0,0.7886,0.8392,0.9088,0.881,1,3,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00275,QA_Test_Automation_Engineer,QA/Test Automation Engineer,M,31-35,3,MSc,3.7,0.905,0.7413,0.8685,0.9172,0.842,1.0,0.7405,0.8465,0.8562,0.8523,1,3,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00276,QA_Test_Automation_Engineer,QA/Test Automation Engineer,F,26-30,2,BSc,5.5,0.545,0.7224,0.5631,1.0,0.578,1.0,0.8427,0.858,0.7777,0.8098,1,3,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00277,QA_Test_Automation_Engineer,QA/Test Automation Engineer,F,41-45,2,BSc,2.0,0.6,0.8312,0.696,0.8801,0.6,1.0,0.8899,0.8849,0.8034,0.836,1,3,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00278,QA_Test_Automation_Engineer,QA/Test Automation Engineer,F,22-25,3,MSc,4.6,0.755,0.7615,0.7062,0.8401,0.782,1.0,0.7602,0.8474,0.7736,0.8031,1,3,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00279,QA_Test_Automation_Engineer,QA/Test Automation Engineer,F,31-35,2,BSc,4.3,0.821,0.9859,0.6375,0.8626,0.6884,1.0,0.7832,0.8449,0.8146,0.8267,1,3,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00280,QA_Test_Automation_Engineer,QA/Test Automation Engineer,M,22-25,2,BSc,4.8,0.656,0.8682,0.8102,0.68,0.6224,1.0,0.7275,0.8071,0.7726,0.7864,1,2,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00281,QA_Test_Automation_Engineer,QA/Test Automation Engineer,F,31-35,2,BSc,1.3,0.664,0.6146,0.7143,0.8914,0.6256,0.65,0.6976,0.6701,0.7602,0.7242,1,2,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00282,QA_Test_Automation_Engineer,QA/Test Automation Engineer,F,22-25,2,BSc,5.2,0.618,0.8509,0.786,0.7627,0.6072,1.0,1.0,0.9411,0.7929,0.8522,1,3,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00283,QA_Test_Automation_Engineer,QA/Test Automation Engineer,F,31-35,2,BSc,4.4,0.717,0.6281,0.728,0.9402,0.6468,1.0,0.7545,0.8243,0.7879,0.8025,1,3,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00284,QA_Test_Automation_Engineer,QA/Test Automation Engineer,M,46+,2,BSc,3.8,0.684,0.8787,0.7796,0.8319,0.6336,1.0,0.7988,0.8444,0.8253,0.8329,1,3,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00285,QA_Test_Automation_Engineer,QA/Test Automation Engineer,F,22-25,3,MSc,3.3,0.626,0.9331,0.8861,0.9598,0.7304,1.0,0.6536,0.7864,0.9273,0.8709,1,3,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00286,QA_Test_Automation_Engineer,QA/Test Automation Engineer,M,26-30,2,BSc,3.5,0.836,0.6766,0.8419,0.8714,0.6944,1.0,0.801,0.8547,0.8124,0.8293,1,3,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00287,QA_Test_Automation_Engineer,QA/Test Automation Engineer,F,31-35,2,BSc,4.4,0.751,0.7476,0.7669,0.7889,0.6604,1.0,0.7323,0.8152,0.7709,0.7886,1,3,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00288,QA_Test_Automation_Engineer,QA/Test Automation Engineer,M,41-45,2,BSc,2.0,0.523,0.7793,0.7168,0.601,0.5692,1.0,0.5581,0.7144,0.6861,0.6974,1,2,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00289,QA_Test_Automation_Engineer,QA/Test Automation Engineer,F,26-30,2,BSc,5.9,0.621,0.6837,0.9654,0.7607,0.6084,1.0,0.8209,0.8517,0.8131,0.8285,1,2,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00290,QA_Test_Automation_Engineer,QA/Test Automation Engineer,F,31-35,2,BSc,0.4,0.683,1.0,0.5317,0.7815,0.6332,0.2,0.7007,0.5153,0.7487,0.6553,0,0,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00291,QA_Test_Automation_Engineer,QA/Test Automation Engineer,F,26-30,2,BSc,1.9,0.776,0.7692,0.9012,0.8261,0.6704,0.95,0.7899,0.828,0.8382,0.8341,1,3,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00292,QA_Test_Automation_Engineer,QA/Test Automation Engineer,F,22-25,2,BSc,4.3,0.547,0.8399,0.7159,0.7549,0.5788,1.0,0.6868,0.7802,0.7625,0.7696,1,2,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00293,QA_Test_Automation_Engineer,QA/Test Automation Engineer,F,31-35,2,BSc,3.5,0.751,0.9372,0.7379,0.8734,0.6604,1.0,0.8722,0.8852,0.8419,0.8592,1,3,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00294,QA_Test_Automation_Engineer,QA/Test Automation Engineer,F,22-25,3,MSc,1.6,0.792,0.6396,0.6662,0.9785,0.7968,0.8,0.7408,0.7699,0.7845,0.7787,1,3,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00295,QA_Test_Automation_Engineer,QA/Test Automation Engineer,F,22-25,2,BSc,4.9,0.424,0.7067,0.6496,0.7645,0.5296,1.0,0.6777,0.7683,0.7098,0.7332,1,2,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00296,QA_Test_Automation_Engineer,QA/Test Automation Engineer,M,31-35,2,BSc,5.9,0.762,0.6729,0.6788,1.0,0.6648,1.0,0.7485,0.824,0.8058,0.8131,1,3,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00297,QA_Test_Automation_Engineer,QA/Test Automation Engineer,M,31-35,3,MSc,2.6,0.636,0.8848,0.72,0.7158,0.7344,1.0,0.9074,0.9139,0.7595,0.8213,1,2,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00298,QA_Test_Automation_Engineer,QA/Test Automation Engineer,F,31-35,2,BSc,4.5,0.623,0.9062,0.6161,0.9327,0.6092,1.0,0.8135,0.8481,0.8153,0.8284,1,3,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00299,QA_Test_Automation_Engineer,QA/Test Automation Engineer,F,26-30,3,MSc,3.6,0.654,0.8819,0.8207,0.8421,0.7416,1.0,0.5108,0.7166,0.8446,0.7934,1,1,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00300,QA_Test_Automation_Engineer,QA/Test Automation Engineer,M,26-30,3,MSc,5.7,0.842,0.8857,0.7356,1.0,0.8168,1.0,0.7561,0.8506,0.8789,0.8676,1,3,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00301,QA_Test_Automation_Engineer,QA/Test Automation Engineer,F,22-25,2,BSc,5.6,0.774,0.8167,0.5511,0.9607,0.6696,1.0,0.8405,0.8707,0.7813,0.8171,1,3,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00302,QA_Test_Automation_Engineer,QA/Test Automation Engineer,M,36-40,3,MSc,2.1,0.894,0.7107,0.8195,0.9139,0.8376,1.0,0.7312,0.8412,0.8301,0.8345,1,3,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00303,QA_Test_Automation_Engineer,QA/Test Automation Engineer,M,26-30,2,BSc,7.1,0.684,0.9623,0.8462,0.9918,0.6336,1.0,0.7716,0.8308,0.9335,0.8924,1,3,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00304,QA_Test_Automation_Engineer,QA/Test Automation Engineer,M,31-35,2,BSc,1.3,0.579,0.8866,0.6518,0.9296,0.5916,0.65,0.7348,0.6836,0.8216,0.7664,1,3,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00305,QA_Test_Automation_Engineer,QA/Test Automation Engineer,M,26-30,2,BSc,3.6,0.616,0.6107,0.8676,0.7131,0.6064,1.0,0.6245,0.7532,0.7416,0.7462,1,2,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00306,QA_Test_Automation_Engineer,QA/Test Automation Engineer,F,26-30,3,MSc,2.1,0.735,0.733,0.9161,0.95,0.774,1.0,0.6604,0.7963,0.8839,0.8489,1,2,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00307,QA_Test_Automation_Engineer,QA/Test Automation Engineer,F,26-30,2,BSc,4.6,0.665,0.8965,0.6849,1.0,0.626,1.0,0.9054,0.8966,0.8638,0.8769,1,2,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00308,QA_Test_Automation_Engineer,QA/Test Automation Engineer,F,46+,3,MSc,2.9,0.697,0.8217,0.5915,0.6647,0.7588,1.0,0.6964,0.812,0.6783,0.7318,1,2,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00309,QA_Test_Automation_Engineer,QA/Test Automation Engineer,M,26-30,2,BSc,6.5,0.619,0.6148,0.6747,1.0,0.6076,1.0,0.7163,0.7993,0.7898,0.7936,1,3,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00310,QA_Test_Automation_Engineer,QA/Test Automation Engineer,F,22-25,2,BSc,0.0,0.667,0.8539,0.7232,0.664,0.6268,0.0,0.7743,0.4812,0.7322,0.6318,0,0,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
QA_00311,QA_Test_Automation_Engineer,QA/Test Automation Engineer,F,26-30,2,BSc,3.3,0.699,0.9425,0.9221,0.7798,0.6396,1.0,0.7511,0.8215,0.8703,0.8508,1,2,0.15,0.35,0.5,0.25,0.35,0.4,0.4,0.6
